ProdID,OrderDate,ShippedBy,Zip,CountryCode,Qty,UnitPrice,UnitCost,PID,Product Reference,SubcatID,BrandID,Color,SUBCATID,SUBCAT,CAT,Name,Creation year,Website
791,08/09/2023,BD Kerschen,72758,US,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,03/13/2024,SpeedEx,745-0006,JP,1,70.8225,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,08/31/2023,SPU,95215,US,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,10/08/2022,SPU,3141,AU,1,62.9475,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,06/23/2023,SpeedEx,700001,NG,1,65.57,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,08/25/2022,World Connection,4287,AU,1,62.9475,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,10/01/2022,BD Kerschen,11340,FR,1,65.57,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/30/2024,American Eagle,20011,US,1,70.8225,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,06/01/2023,BD Kerschen,7780,MX,1,65.57,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/11/2024,BD Kerschen,41190,FR,1,70.82,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,06/30/2023,SpeedEx,9480,MX,1,65.57,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/23/2022,King Shippers,26385,US,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,01/28/2023,Red Dart,1695,AU,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,05/12/2022,Fast Delivery Family,13357,DE,1,62.95,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,08/17/2023,The Pickup Guys,10330,MX,1,65.57,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,09/10/2023,SpeedEx,700001,NG,1,65.57,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,09/20/2024,Speedissimo,722-2322,JP,1,68.1975,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/30/2022,American Eagle,92040,US,1,62.9475,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,10/06/2024,SpeedEx,3224,AU,1,68.1975,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,06/29/2023,PHL,3107,AU,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,08/31/2023,Speedissimo,722-0005,JP,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,04/07/2024,SPU,46819,US,1,68.1975,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,09/19/2022,SpeedEx,33490,FR,1,65.57,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,11/09/2022,SpeedEx,7020,AU,1,62.9475,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/30/2023,PHL,94965,US,1,68.1975,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,03/30/2024,The Pickup Guys,9638,MX,1,68.2,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,07/01/2023,Speedissimo,920-2315,JP,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,05/26/2023,SPU,5411,AU,1,68.1975,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,08/30/2023,The Pickup Guys,97632,US,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/01/2022,SPU,7990,MX,1,62.95,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,09/24/2022,SPU,920-0064,JP,1,62.9475,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,08/31/2023,BD Kerschen,92344,US,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,09/05/2022,SpeedEx,700001,NG,1,62.95,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,05/30/2024,SpeedEx,3719,AU,1,70.8225,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,08/01/2024,World Connection,700001,NG,1,70.82,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,10/31/2022,PHL,54849,US,1,62.9475,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/03/2023,Red Dart,960-0684,JP,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/30/2023,PHL,97303,US,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,10/28/2022,PHL,93543,US,2,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,06/14/2023,Red Dart,2732,AU,1,68.1975,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,07/16/2023,SPU,721-0955,JP,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/26/2024,PHL,83686,US,2,70.8225,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,08/28/2022,BD Kerschen,1160,FR,1,65.57,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,11/09/2023,World Connection,3783,AU,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,04/05/2023,SPU,1826,AU,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,08/05/2023,Speedissimo,92020,US,2,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,08/30/2022,SPU,92020,US,1,62.9475,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,06/08/2022,PHL,89148,US,1,62.9475,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,11/21/2024,PHL,5088,MX,1,68.2,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,10/29/2023,Fast Delivery Family,95464,US,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,06/17/2023,World Connection,700001,NG,1,65.57,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,02/22/2023,World Connection,3533,AU,1,62.9475,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,07/04/2023,Euro Express,46414,DE,1,65.57,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,10/06/2022,Red Dart,3125,AU,1,62.9475,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,01/31/2023,PHL,45665,DE,1,65.57,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,08/06/2022,BD Kerschen,26323,US,1,62.9475,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/24/2022,SpeedEx,2710,MX,1,65.57,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/17/2023,SPU,960-0635,JP,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,05/10/2024,American Eagle,77662,US,1,68.1975,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,02/12/2024,PHL,2137,AU,1,70.8225,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,02/14/2023,PHL,1401,AU,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,04/03/2024,SpeedEx,7363,MX,1,68.2,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,05/31/2024,SPU,3931,AU,1,70.8225,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/28/2022,Speedissimo,37615,US,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,06/19/2023,SpeedEx,771-6327,JP,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,11/30/2023,PHL,53097,US,1,68.1975,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,06/29/2023,BD Kerschen,85331,US,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,09/07/2023,World Connection,79600,FR,1,68.2,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,11/28/2023,The Pickup Guys,91978,US,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/31/2024,BD Kerschen,48163,DE,1,70.82,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,09/30/2024,Speedissimo,95650,US,1,68.1975,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,11/29/2022,BD Kerschen,32327,US,2,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,01/06/2024,World Connection,92356,US,1,68.1975,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/22/2024,SPU,920-2347,JP,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,06/09/2023,World Connection,747-0036,JP,1,62.9475,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,11/22/2022,PHL,67500,FR,1,68.2,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,03/31/2023,Speedissimo,721-0902,JP,2,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,09/09/2023,PHL,4710,AU,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,12/23/2022,SpeedEx,71403,US,1,62.9475,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,08/29/2024,Speedissimo,59912,US,1,70.8225,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
791,06/30/2022,SPU,4511,AU,1,65.5725,39.0854,791,BK-2430-P,4,8,Lavender,4,Pants,Casual wearing,Athletix,2008,athletix.com
965,10/09/2024,SpeedEx,500001,NG,1,169.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,03/11/2023,Speedissimo,747-0027,JP,1,167.9825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,02/18/2023,SPU,7480,MX,1,164.4833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,10/30/2022,BD Kerschen,10330,MX,1,164.4833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,03/09/2024,PHL,2710,MX,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,04/20/2023,SPU,7010,MX,1,164.4833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,11/12/2022,PHL,86450,FR,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/22/2024,SPU,920-8205,JP,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,11/30/2023,BD Kerschen,29229,US,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,07/30/2024,BD Kerschen,47804,DE,1,164.4833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,10/25/2024,Speedissimo,33415,US,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,09/28/2024,Speedissimo,961-0832,JP,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/31/2023,SpeedEx,6516,US,1,162.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,09/26/2023,Speedissimo,96130,US,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,06/02/2024,BD Kerschen,3131,AU,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/31/2023,SpeedEx,2600,MX,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,06/14/2024,SpeedEx,725-0013,JP,1,162.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/13/2024,Red Dart,6121,AU,1,162.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,10/19/2023,Red Dart,745-0066,JP,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,12/31/2024,Fast Delivery Family,500001,NG,1,169.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/31/2024,SpeedEx,32641,US,1,167.9825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,06/01/2023,PHL,27620,FR,1,164.4833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,06/09/2023,Speedissimo,742-0009,JP,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,11/29/2023,PHL,5770,MX,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,04/08/2023,PHL,39667,US,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,04/12/2023,BD Kerschen,920-0034,JP,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,01/29/2023,SpeedEx,961-0884,JP,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,01/29/2023,PHL,2006,AU,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,09/27/2023,BD Kerschen,7740,MX,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,01/03/2023,Euro Express,35850,FR,1,169.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,10/24/2024,Speedissimo,920-1163,JP,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,10/13/2023,Speedissimo,2519,MX,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,04/13/2024,BD Kerschen,22111,DE,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,12/31/2023,Speedissimo,75160,US,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,07/11/2024,SpeedEx,2860,MX,1,167.9833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,06/30/2024,SpeedEx,16200,FR,1,169.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,04/01/2023,SPU,5379,MX,1,164.4833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/30/2023,Red Dart,3324,AU,1,162.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/17/2024,SpeedEx,12200,MX,1,167.9833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,04/05/2024,SpeedEx,90810,US,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,04/16/2023,PHL,8760,MX,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,02/11/2023,PHL,5072,AU,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,07/31/2024,Fast Delivery Family,3030,AU,1,162.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,07/01/2023,Red Dart,2161,AU,1,162.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,10/26/2022,SpeedEx,9080,MX,1,164.4833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,05/08/2024,SPU,700001,NG,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,02/21/2024,SpeedEx,101001,NG,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,11/14/2022,SpeedEx,771-6103,JP,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,05/15/2024,SpeedEx,101001,NG,1,169.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/31/2024,PHL,70001,US,1,167.9825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/01/2023,PHL,19711,US,1,162.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,09/07/2023,Speedissimo,700001,NG,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,01/30/2023,Speedissimo,2450,MX,1,164.4833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/05/2024,World Connection,78251,US,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,09/30/2024,BD Kerschen,75089,US,1,167.9825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,02/14/2024,American Eagle,77515,US,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,03/31/2023,SpeedEx,8640,MX,1,164.4833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,10/31/2024,PHL,74464,US,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,07/31/2023,SpeedEx,1430,US,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,12/04/2024,PHL,32137,US,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,05/19/2024,World Connection,77164,FR,1,169.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,07/29/2024,Red Dart,771-5175,JP,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/25/2024,World Connection,743-0048,JP,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,09/07/2023,BD Kerschen,55109,US,1,162.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,05/16/2024,PHL,9080,MX,1,169.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,07/10/2022,SPU,77581,US,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,07/30/2023,SpeedEx,921-8149,JP,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,07/28/2024,King Shippers,33477,US,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/31/2024,King Shippers,32051,DE,1,169.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,02/25/2024,Red Dart,1146,AU,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,09/30/2023,SPU,920-0174,JP,1,162.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,03/14/2023,SpeedEx,1460,AU,1,167.9825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,03/31/2023,PHL,10630,MX,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,10/31/2022,SpeedEx,34787,US,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,07/28/2024,The Pickup Guys,40324,US,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,07/26/2024,Red Dart,920-2371,JP,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,10/08/2024,BD Kerschen,771-5406,JP,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,07/28/2023,Speedissimo,50322,US,1,162.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,05/07/2024,SpeedEx,700001,NG,1,164.4833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/31/2023,SpeedEx,101001,NG,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,03/28/2024,BD Kerschen,38830,FR,1,169.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,05/31/2024,SpeedEx,7918,MX,1,169.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,10/31/2024,BD Kerschen,2008,MX,1,167.9833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,05/04/2023,BD Kerschen,3673,AU,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,04/29/2023,PHL,4370,AU,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,05/15/2024,PHL,4610,MX,1,167.9833,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,07/30/2023,BD Kerschen,500001,NG,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/22/2023,BD Kerschen,101001,NG,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,04/20/2023,SPU,62730,FR,1,169.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,10/27/2023,SpeedEx,84121,US,1,167.9825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,05/08/2024,BD Kerschen,72454,US,1,167.9825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,03/09/2024,SpeedEx,500001,NG,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,08/10/2023,Speedissimo,101001,NG,1,162.7333,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,11/10/2024,World Connection,6902,AU,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,10/31/2023,PHL,50588,US,1,162.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,02/14/2024,Speedissimo,39564,US,1,162.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,11/30/2023,SpeedEx,32829,US,1,169.7325,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
965,09/29/2022,PHL,26452,US,1,164.4825,89.9911,965,KUB-31698-P,9,8,Black,9,Casual,Shoes,Athletix,2008,athletix.com
